,0,1,2,3,4,5,6,7,8,9
agent_499,95492.24070780359,103627.05714424957,111558.50316978441,119291.66304468087,126831.49392270493,134182.8290287784,141350.3807572,148338.7436924111,155152.39755424194,161795.71006952698
agent_500,398928.74309614644,398189.2255014588,397468.19584663835,396765.1919331884,396079.7631175747,395411.4700223513,394759.88425450854,394124.5881308618,393505.17441030627,392901.2460327646
agent_501,63675.25694842596,69288.97633910374,74762.35274501459,80098.89474077767,85302.02318664666,90375.07342136893,95321.29740022315,100143.86577960601,104845.8699495043,109430.32401515511
agent_502,1922422.8301906597,1881404.6431358508,1841411.910757412,1802418.9966884342,1764400.9054711808,1727333.2665343587,1691192.3185709573,1655954.8943066408,1621598.4056489323,1588100.8292076665
agent_503,94512.14456039011,98490.41731360459,102369.2332479887,106151.07878401321,109838.3781816371,113433.4950943204,116938.73408418662,120356.34209930619,123688.50991404777,126937.3735334208
agent_504,1645213.3354341765,1613557.3956361758,1582692.854333125,1552599.9265626506,1523259.321986438,1494652.2325246308,1466760.3202993688,1439565.7058797383,1413050.9568205986,1387199.0764879375
agent_505,17826.06232169021,20380.410763647953,22870.900494556754,25299.127982192836,27666.649782638015,29974.983538072065,32225.608949620262,34419.96872587976,36559.46950773276,38645.482770039445
agent_506,686543.4343876378,676793.0592726661,667286.4435355687,658017.4931918987,648980.2666068205,640168.9706863692,631577.9571639292,623201.7189795503,615034.8867497807,607072.2253257554
agent_507,645986.0747374475,636199.6049062199,626657.7968207728,617354.5339374619,608283.8526262338,599439.9383477864,590817.1219263002,582409.8759153512,574212.8110546758,566220.6728155174
agent_508,198196.3893116797,202334.77703503377,206369.705065304,210303.7598948175,214139.4633535931,217879.27422589934,221525.58982639792,225080.74753688404,228547.026304608,231926.64810313887
agent_509,16834.470226036643,23104.36644158997,29217.515251754463,35177.835341664846,40989.147429327466,46655.17671479852,52179.555268132804,57565.824357633726,62817.43671989712,67937.75877310394
agent_510,1263256.4397103519,1238088.6530941268,1213550.0611433075,1189624.9339912585,1166297.935018011,1143554.1110190945,1121378.882620151,1099758.034931181,1078677.7084344353,1058124.3901001082
agent_511,21521.71458436391,32994.86804884928,44181.19267672252,55087.85918889893,65721.85903827094,76090.00889140864,86198.95499821789,96055.1774523569,105664.99434514245,115034.56581560835
agent_512,11167.587784035022,14409.720897574962,17570.8006832764,20652.8534743353,23657.854945617735,26587.731380118108,29444.360903755973,32229.574689302885,34945.15813021113,37592.85198509667
agent_513,863445.8465124288,850527.235216985,837931.5892039273,825650.834341196,813677.0983500329,802002.705758649,790620.1729820498,779522.2035248654,768701.6833041107,758151.6760888748
agent_514,788213.8703085463,773591.713609953,759335.1108288245,745434.9231172241,731882.2400984138,718668.3741550738,705784.8548603172,693223.4235479296,680976.0280183516,669034.8173770132
agent_515,41341.66087025657,44763.425857792696,48099.64672064042,51352.46206191696,54523.95701966158,57616.16460346259,60631.06699766856,63570.59683201939,66436.63842051144,69231.0289692912
agent_516,623275.360394879,612864.8996644954,602714.7004523714,592818.2562205504,583169.2230945249,573761.4157966501,564588.8036812221,555645.5068686799,546925.7924764513,538424.0709440283
agent_517,393289.4183159065,387728.1626888275,382305.9384524255,377019.26982193347,371864.7679072038,366839.1285403424,361939.1301576525,357161.63173452986,352503.5707719853,347961.9613335043
agent_518,54612.640928735804,57103.18915172031,59531.4736691302,61899.05107360485,64207.439042967635,66458.11731309634,68652.52862647185,70792.07965701296,72878.14191179055,74912.05261019869
agent_519,13199.344341086571,17503.765909023587,21700.576937762176,25792.4676907823,29782.061174976923,33671.914822066676,37464.52212797919,41162.314251243886,44767.661571426965,48282.87520860547
agent_520,603098.2894425885,593708.7666104217,584553.9818490591,575628.0667067306,566925.2994429603,558440.1013607843,550167.0332306626,542100.791803794,534236.2064125971,526568.2356561802
agent_521,68206.45462948307,72317.34922946109,76325.47146443967,80233.39064354378,84043.61184317029,87758.57751280614,91380.66904070109,94912.20828039867,98355.45903910381,101712.62852884132
agent_522,10847.891536275913,19963.647415468364,28851.509397681006,37517.17483033833,45966.19862717922,54203.99682909909,62235.85007597096,70066.90699167103,77702.1874844786,85146.585964966
agent_523,365055.21386701986,363259.2477829334,361508.18085094914,359800.8905922645,358136.282590047,356513.2897878849,354930.87180577684,353388.0142732215,351883.72817898006,350417.0492370947
agent_524,350930.97307528945,347174.074774323,343511.0989308806,339939.69748352433,336457.58107235195,333062.5175714589,329752.33065808815,326524.89841755165,323378.15198302857,320310.07420936855
agent_525,259258.30827025563,265337.8946088159,271265.49128891213,277044.89805200597,282679.81964602246,288173.86820018856,293530.5655405005,298753.34544730466,303845.5558564387,308810.46100534435
agent_526,19682.59959603432,27352.582691325653,34830.816209234705,42122.093889196025,49231.08962715831,56162.36047167154,62920.34954507194,69509.38889163733,75933.70225453858,82197.4077833673
agent_527,905336.914365769,891262.8984070419,877540.732847283,864161.6214265181,851116.9877912723,838398.4699969077,825997.9151474022,813907.3741691343,802119.0967153232,790625.5261978572
agent_528,48121.77685854854,52806.228714083074,57373.569273229245,61826.72631839676,66168.55443743509,70401.83685349746,74529.28720915827,78553.55130592757,82477.20880027761,86302.77485726893
agent_529,376842.3820375647,381598.5908359236,386235.89441432356,390757.2654032635,395165.60211747995,399463.73041384097,403654.405502793,407740.3137145212,411724.0742209562,415608.24071473035
agent_530,94228.95819458822,100321.56178836583,106261.85029229899,112053.63158363382,117700.61834268528,123206.43043276046,128574.59722058376,133808.5598387115,138911.67339138602,143887.2091052437
agent_531,241841.45385217908,241116.04976242603,240408.7807749168,239719.19351209534,239046.8459308444,238391.30703912475,237752.15661969807,237128.98496075705,236521.39259328958,235928.99003500878
agent_532,85176.72764875964,88710.77371289194,92156.46862542094,95516.02116513671,98791.5848913596,101985.2595244269,105099.09229166753,108135.07923972714,111095.16651408526,113981.25160658442
agent_533,307116.9197488281,307650.59771171387,308170.9337255275,308678.26133899577,309172.9057621273,309655.18407468055,310125.40542942,310583.87125029095,311030.87542564014,311466.7044966056
agent_534,89313.26759369443,91906.183842061,94434.27718421842,96899.16819282189,99302.43692621028,101645.62394126397,103930.23128094131,106157.72343712671,108329.52828940748,110447.03802038122
agent_535,5044.612656925583,9963.109997428026,14758.644904417908,19434.291438733046,23993.046809690302,28437.83329637363,32771.500120889876,36996.82527479321,41116.51729984897,45133.21702427833
agent_536,107656.10126187021,109971.2146903992,112228.45028321496,114429.25498621033,116575.03957163083,118667.1795424158,120707.01601393116,122695.85657365863,124634.97611939292,126525.61767648385
agent_537,77237.01376301073,78306.08841893547,79348.43620846208,80364.72530325053,81355.60717066926,82321.71699140253,83263.67406661746,84182.08221495202,85077.53015957822,85950.59190558876
agent_538,350803.64259540715,351206.44617019716,351599.17965561745,351982.0948039022,352355.4370734799,352719.4457863181,353074.35428133537,353420.3900639772,353757.774952053,354086.72521792684
agent_539,80831.75558707875,86074.98811764075,91187.13983493869,96171.48775930417,101031.22698556053,105769.47273116047,110389.26233312042,114893.55719503138,119285.24468539454,123567.13998849865
agent_540,21616.12014521512,30191.629138442127,38552.75040683846,46704.84364352487,54653.13454929413,62402.718182419165,69958.56222471606,77325.51016595554,84508.28440866403,91511.48929530481
agent_541,261694.011024649,268742.6074011615,275614.9888682612,282315.56079868344,288848.61843084515,295218.3496222028,301428.8375337765,307484.0632475608,313387.90831850056,319144.1572626668
agent_542,16836.149172470065,21868.927491994385,26775.8863535306,31560.171243528406,36224.84901127627,40772.90983483043,45207.269137795745,49530.76945818693,53746.18227056833,57856.209762640196
agent_543,745225.8761330142,733216.209751971,721506.7850304537,710090.0959269744,698958.8240510821,688105.8339720871,677524.168645067,667207.0449512224,657147.8493497239,647340.1336382629
agent_544,92892.41419224264,94899.61507386148,96856.63593343986,98764.73127152877,100625.12422616546,102439.00735693623,104207.54340943773,105931.8660606267,107613.08064553593,109252.26486582244
agent_545,251650.04706069792,254744.4235992456,257761.44072432962,260703.0324212865,263571.0843258195,266367.4349327392,269093.87677448586,271752.15757018887,274343.9813459993,276871.00952741446
agent_546,644668.4471168586,635249.6002610759,626066.2245766878,617112.4332844095,608382.4867744381,599870.788927216,591571.8835261744,583480.4507601588,575591.3038132937,567899.3855401002
agent_547,13688.802155139214,21034.238515926325,28196.03896769376,35178.79440816701,41986.980962628426,48624.96285322831,55096.99519656319,61407.2267313147,67559.70247769743,73558.36633042058
agent_548,82159.83952173898,88638.55574328972,94955.30405930169,101114.13366741336,107118.99253532225,112973.72993153341,118682.09889283929,124247.75863011253,129674.27687395393,134965.13216169932
agent_549,146027.7073008155,149276.91664054297,152444.89574677727,155533.6753753557,158545.23551321967,161481.50664763706,164344.371003694,167135.66375084952,169857.17417932616,172510.6468470909
agent_550,3297.1979317911287,6383.816178556914,9310.839020858777,12164.686292103093,14947.187381566302,17660.12594379293,20305.24104196389,22884.22826268058,25398.74080287935,27850.390529573153
agent_551,52349.39452623941,59495.700731281235,66463.34928119702,73256.80661736491,79880.42752012861,86338.4579003232,92635.03752101294,98774.20265118543,104759.88865310361,110595.93250497383
agent_552,648197.7495817995,636008.0180994896,624123.0299042375,612535.1664138667,601236.9995107551,590221.2867802213,579480.9668679509,569009.1549534872,558799.1383368851,548844.3721356981
agent_553,5872.981671078402,11599.138800379842,17182.142001448745,22625.570122490928,27932.91254050706,33107.57139807278,38152.86378419936,43072.02386067278,47868.20493523436,52544.4814829319
agent_554,24159.25880631736,35328.0796216978,46217.67991669373,56835.04020431476,67186.96648474527,77280.094608165,87120.89452849925,96715.67445082514,106070.58487509289,115191.62253875393
agent_555,257581.21035703848,259498.03006909532,261366.92928835072,263189.10602712474,264965.7283474294,266697.9351097265,268386.83670296613,270033.5157563748,271639.02783344826,273204.4021085949
agent_556,16482.6746491265,25407.993700987674,34110.179776552315,42594.81120022784,50867.326838311485,58933.02958544303,66797.08976389628,74464.54843788821,81940.32064503034,89229.19854699391
agent_557,724494.8922301991,713764.0708434266,703301.5199913235,693100.5329105229,683154.5705067423,673457.2571630563,664002.3766529624,654783.8681556209,645795.8223707129,637032.4777304275
agent_558,62280.53850021829,66925.08409738989,71453.5160546322,75868.73721294347,80173.57784229695,84370.79745591659,88463.08657919573,92453.0684743929,96343.30082221015,100136.27736133196
agent_559,688502.9393045567,677645.6042346942,667059.7025415781,656738.44839079,646675.2255937717,636863.5833666787,627297.232195263,617970.0398031328,608876.0272208058,600009.364953037
agent_560,291413.1105241093,290419.4100472867,289450.5520823847,288505.9155666052,287584.89496372023,286686.8998759074,285811.35466528987,284957.69808493776,284125.38291909447,283313.87563239725
agent_561,395064.382021763,393971.62929078325,392906.195378078,391867.39731319033,390854.5691999249,389867.06178949104,388904.24206431804,387965.4928322744,387050.21233103186,386157.81384232035
agent_562,854543.2980971404,843544.5451579378,832820.7610422153,822365.0715293859,812170.7742543771,802231.3344112437,792540.3805641885,783091.7005633097,773879.2375624529,764897.0861366175
agent_563,102919.96412494201,108821.15580532902,114574.81769370637,120184.63803487428,125654.212867513,130987.04832933574,136186.56290461292,141256.08961550816,146198.878158631,151018.0969881758
agent_564,12968.275955435009,18213.762600203998,23328.112078853763,28314.602820537286,33176.43129367872,37916.714054991615,42538.48974727169,47044.72104724476,51438.29656471851,55722.03269425542
agent_565,48644.35325610786,54562.155246771596,60332.01218766875,65957.62270504347,71442.59295948382,76790.43895756316,82004.58880569052,87088.3849076147,92045.08610699077,96877.86977638243
agent_566,104774.29295392307,106087.56754735333,107368.01027594785,108616.4419363275,109833.66280519764,111020.45315234605,112177.57374081573,113305.76631457367,114405.75407398767,115478.24213941632
agent_567,12785.381880590252,17318.380874745268,21738.05489404641,26047.237062865024,30248.68967746317,34345.105976696366,38339.11186844873,42233.267612907286,46030.06946375438,49731.95126833029
agent_568,1706780.2521745833,1670767.4740427532,1635655.015364219,1601420.3681526482,1568041.5871213665,1535497.275615867,1503766.571898005,1472829.1357730895,1442665.1355512969,1413255.235335049
agent_569,4341.188195084309,8682.376390168618,12806.50517549871,16827.53074119555,20748.030667749972,24570.51809614053,28297.443338821326,31931.1954504351,35474.103759258534,38928.43936036138
agent_570,57809.89177593221,63998.07090499454,70031.54555583032,75914.18334039522,81649.755180346,87241.937724298,92694.3157046512,98010.38423549559,103193.55105306885,108247.13870020278
agent_571,119510.01961309339,126878.1087140595,134061.99558750147,141066.28528910739,147895.46774817316,154553.9206457623,161045.91222091168,167375.60400668235,173547.05349780875,179564.216751657
agent_572,101179.87300038832,104598.8993753446,107932.45009092696,111182.66203861978,114351.61868762027,117441.35142039575,120453.84083485184,123391.01801394654,126254.76576356386,129046.91981944075
agent_573,167997.81827464697,169058.2600347686,170092.1907508872,171100.27319910284,172083.1535861131,173041.4619634481,173975.8126313497,174886.80453255377,175775.02163622773,176641.03331230985
agent_574,332800.3853954132,329996.57095204585,327262.8518697627,324597.47576453665,321998.7340619412,319464.9609019107,316994.53207088093,314585.8639606269,312237.4125531292,309947.67243081896
agent_575,19804.115655229998,25852.806454460217,31750.27998370968,37500.3166747279,43106.60244847067,48572.731077869874,53902.206491534096,59098.445019856714,64164.77758497126,69104.45183595795
agent_576,462079.3457376834,453762.64758487564,445653.8668858881,437747.8057043752,430039.3960524002,422523.6966417245,415195.8897163157,408051.27796404215,401085.2815055754,394293.43495857035
agent_577,20650.192835389433,31995.953078707793,43058.0693159432,53843.63264724771,64359.55689526962,74612.58303709098,84609.2835253668,94356.06650143572,103859.17990310292,113124.71546972844
agent_578,87015.23111745011,91814.99904088659,96494.77276623715,101057.55214845395,105506.26204611533,109843.75419633517,114072.80904279952,118196.13751810226,122216.38278152244,126136.1219133571
agent_579,99718.03142642468,110302.26796039153,120621.89858100921,130683.53843611144,140493.6372948361,150058.4836820927,159384.20890966782,168476.7910065536,177342.05855101722,185985.69440686927
agent_580,107009.94901928787,111175.87264367536,115237.64817745316,119197.87932288651,123059.10468968403,126823.79942231161,130494.3767866235,134073.1897168276,137562.53232377657,140964.64136555183
agent_581,487525.2929479254,486192.53888283984,484893.1036693814,483626.15433625947,482390.8787364656,481186.48502666655,480012.20115961245,478867.2743892347,477750.97078811645,476662.57477702614
agent_582,13080.57793744823,18744.3362268098,24266.500558937325,29650.610782761665,34900.118250990396,40018.38803251341,45008.70106949835,49874.256280558664,54618.17261134247,59243.49103385668
agent_583,382627.02820092754,379460.69261939015,376373.51542739116,373363.51766519214,370428.7698470481,367567.3907243577,364777.5460797345,362057.44755122694,359405.351485932,356819.5578222695
agent_584,228692.1672220451,228245.54097048313,227810.08037521018,227385.50629481906,226971.54656643773,226567.93583126593,226174.41536447342,225790.7329093507,225416.6425156061,225051.9043817051
agent_585,391473.55361708207,386953.1166202386,382545.69054831617,378248.45012819185,374058.6407185706,369973.57654418994,365990.63897416875,362107.2748433981,358320.9948158967,354629.3717890828
agent_586,130751.64980199368,134114.4747910665,137393.22915541247,140590.0146606498,143706.88052825618,146745.8247491724,149708.7953645657,152597.6917145742,155414.3656558325,158160.6227485593
agent_587,320873.67687300744,321459.62596510554,322030.9263299012,322587.944185577,323131.03659486084,323660.5516939126,324176.8289154881,324680.1992065242,325170.98524028435,325649.50162320054
agent_588,1398679.0747371044,1368559.5182722644,1339192.9507190455,1310560.547354657,1282643.9540743781,1255425.2756261062,1228887.0641390411,1203012.3079391527,1177784.4206442614,1153187.2305317426
agent_589,16268.241408427744,30769.40659800368,44908.04265784021,58693.212816180836,72133.75372056293,85238.28110233549,98015.19529956373,110472.68664186125,122618.74070060134,134461.14340787294
agent_590,251854.79895171925,250025.35852195445,248241.65410293377,246502.5422943886,244806.90828105708,243153.66511805885,241541.75303413556,239970.13875231036,238437.8148275308,236943.7990008707
agent_591,368647.50981576764,368202.0104338489,367767.6485364781,367344.14568654157,366931.23040785344,366528.63801113254,366136.11042432964,365753.39602719684,365380.24948999233,365016.43161621795
agent_592,76988.55180642547,79481.77695946624,81912.67148368098,84282.79364479036,86593.66275187202,88846.76013127663,91043.53007619613,93185.38077249263,95273.68520138173,97309.7820195486
agent_593,1093409.6382818825,1071723.7693235308,1050580.047089138,1029964.9179106052,1009865.1669615356,990267.9097861927,971160.5840402334,952530.9414379231,934367.0399006705,916657.2359018493
agent_594,6150.442830795508,12147.124590821128,17993.889306846108,23694.484904970464,29252.565613141713,34671.694303608674,39955.34477681397,45106.90398818913,50129.674219279914,55026.87519459343
agent_595,17283.13601026073,26422.317227696196,35333.01891469578,44020.95305952037,52491.68885072434,60750.65624714822,68803.1494586615,76654.33033988696,84309.23169908178,91772.76052429673
agent_596,23456.627834359915,33309.94135185254,42916.922031407856,52283.72819397428,61416.36420247656,70320.68431076627,79002.39641634874,87467.06571929166,95720.118289661,103766.8445457711
agent_597,131990.13857016875,136011.97614797112,139933.2677863284,143756.52713372675,147484.20499744013,151118.6909145607,154662.31468375324,158117.34785871598,161486.00520430465,164770.4461162536
agent_598,910859.036329281,891087.560421049,871810.3714105228,853015.1121252598,834689.7343221284,816822.4909640751,799401.9286899732,782416.8804727239,765856.4584609058,749710.0469993831
agent_599,6637.772597178087,12926.262986070862,19057.541115241318,25035.53729118251,30864.083562725173,36546.916177479274,42087.67797686452,47489.920731265134,52757.10741680573,57892.61443520781
agent_600,2149804.029839136,2104716.2968713725,2060755.7572278029,2017894.2310753225,1976104.2430766542,1935359.0047779523,1895632.3974367182,1856898.955279015,1819133.8491752543,1782312.8707240876
agent_601,22776.82548005216,32715.40710958919,42405.52419838779,51853.388359966426,61065.0559175056,70046.43178610629,78803.27325799195,87341.19369308048,95665.6661172918,103782.02673089784
agent_602,1327021.308921479,1300171.6492984353,1273993.2311659679,1248469.2734868121,1223583.4147496354,1199319.702480888,1175662.5830188591,1152596.8915433811,1130107.84235479,1108181.0193959137
agent_603,86563.16972064381,91582.04496472719,96475.44832770848,101246.51660661525,105898.30817854934,110433.80496118507,114855.91432425492,119167.47095324802,123371.23866651629,127469.91218695286
agent_604,65206.09969175521,70713.46279820814,76083.14182699974,81318.57888007155,86423.13000681657,91400.06735539297,96252.58127025494,100983.78233724537,105596.70337756103,110094.30139186881
agent_605,13913.596792865397,18138.603624257674,22257.985284865146,26274.382403957432,30190.36959507241,34008.457106409514,37731.09242996319,41360.661870428026,44899.492074881244,48349.85152422312
agent_606,79480.126724498,86710.7805515902,93760.6680330051,100634.30832738463,107336.10761440467,113870.3619192492,120241.25986647262,126452.88536501546,132509.22022609474,138414.14671564702
agent_607,312016.20401054464,310032.5431051475,308098.47372238524,306212.75607419206,304374.1813672037,302581.5710278901,300833.7759470593,299129.67574324924,297468.17804453446,295848.21778828755
agent_608,263883.6988102037,260312.9134650554,256831.39775353583,253436.91993480423,250127.30406154093,246900.4285851092,243754.22499558827,240686.67649580538,237695.81670851706,234779.72841591094
agent_609,248180.93847272382,254243.14882400807,260153.8039165102,265916.6926316997,271535.50912900956,277013.8552138866,282355.24264664174,287563.095393578,292640.7518218408,297591.4668393971
agent_610,103173.09855260544,107174.13527122464,111075.14607187836,114878.63160251574,118587.02999488718,122202.71842744933,125728.01464919743,129165.17846540183,132516.41318620113,135783.86703898045
agent_611,97390.37547289282,100370.27453207318,103275.67611477403,106108.44265790736,108870.39003746236,111563.28873252848,114188.86496021795,116748.80178221517,119244.74018366248,121678.2801250736
agent_612,54500.40299550962,57573.742767087024,60570.24904437499,63491.84266473076,66340.39644457764,69117.73637992833,71825.64281689527,74465.85159293804,77040.05514957974,79549.90361730539
agent_613,72348.66791275577,76607.31706361112,80759.49998569507,84807.87833472693,88755.04722503299,92603.5368930814,96355.8143194286,100014.28481011711,103581.29353853842,107059.1270487492
agent_614,280191.84445391875,279080.4828849906,277996.9053552856,276940.41726382327,275910.3413746475,274906.0173827011,273926.80149055336,272972.06599570933,272041.19888823637,271133.60345845023
agent_615,359240.40246350446,358623.41275909665,358021.84779729904,357435.32195954636,356863.4592677375,356305.8931432239,355762.2661718231,355232.2298747073,354715.4444850194,354211.57873007376
agent_616,246091.4644635625,250820.11828741172,255430.5557656647,259925.73230696135,264308.5294347256,268581.7566342957,272748.15315387654,276810.38976046786,280771.0704518944,284632.7341260353
agent_617,52305.02570177926,56565.83834221322,60720.13066663632,64770.56568294885,68719.73982385357,72570.18461123567,76324.36827893322,79984.69735493834,83553.51820404333,87033.11853192069
agent_618,109816.32290126971,113081.74032810325,116265.52231926596,119369.7097606496,122396.29251599865,125347.21070246396,128224.35593426763,131029.57253527624,133764.65872125962,136431.36775259342
agent_619,129844.75698397928,131702.20272224283,133513.2123170498,135278.94667198657,137000.53766804995,138679.08888921174,140315.6763298445,141911.3490844614,143467.1300202129,144984.0164325706
agent_620,422164.77601742244,418134.0945850205,414204.1801884286,410372.5136517515,406636.6387784913,402994.1607770626,399442.7447256696,395980.11407556146,392604.049191706,389312.38592994696
agent_621,22262.81786813462,30251.8696073919,38041.19505316775,45635.7873627992,53040.51486468987,60260.124179033264,67299.24326051808,74162.38436496578,80853.94694180228,87378.22045421787
agent_622,14166.02505130955,19733.775220194737,25162.33163485779,30455.174139154267,35615.695580843334,40647.203986490174,45552.92468199584,50336.00236011387,54999.503096278946,59546.416314039896
agent_623,647087.4329626256,641473.0257137549,635998.978646106,630661.7827551482,625458.0167614644,620384.3449176227,615437.514869877,610614.355573325,605911.7752591867,601326.759452902
agent_624,1075578.3334207677,1054341.971746491,1033636.5191140715,1013448.7027974625,993765.5818887687,974574.5390027922,955863.2721889652,937619.7870454838,919832.3890305895,902489.6759660675
agent_625,16901.84482268538,23846.313496201034,30617.170452878796,37218.75598563961,43655.30188008141,49930.93412716216,56049.6755680659,62015.448472947035,67832.07705520614,73503.28992290878
agent_626,7149.5915885374125,14120.443387361389,20917.02389121477,27543.689882471812,34004.689223947425,40304.163581886154,46446.151080876414,52434.58889239192,58273.31575861953,63966.07445319145
agent_627,11546.785095550154,22231.33681854851,32648.774748471904,42805.77673014721,52708.85366228064,62364.35367111073,71778.46617972007,80957.22587561417,89906.51657911092,98632.07501502025
agent_628,229027.99728617637,234029.78424389093,238906.52652766262,243661.35025434004,248297.30338785052,252817.35769302322,257224.4106405666,261521.2872644214,265710.74197267985,269795.4603132318
agent_629,17170.620765623302,24012.573305702397,30683.477032279516,37187.6081656922,43529.13602076958,49712.12567947002,55740.54059670295,61618.245141005056,67349.00707169961,72936.4999541268
agent_630,115130.8954962957,119749.80924462245,124253.25014924104,128644.10503124417,132925.18854119722,137099.24496340143,141168.94997505055,145136.91236140844,149005.67568810738,152777.71993163883
agent_631,480843.4363971991,475142.7793802068,469584.6387886393,464165.45171186095,458881.7443120021,453730.1295971397,448707.3052501489,443810.0515118328,439035.22911697463,434379.77728198795
agent_632,15496.453923610705,19465.972923223708,23336.253947846384,27109.777946853494,30788.963845885428,34376.17009744156,37873.69619270878,41283.78413559434,44608.619879907754,47850.33473061334
agent_633,702190.9822555098,694395.930918269,686795.7558644592,679385.5851869946,672160.6687764667,665116.375276202,658248.1891134438,651551.7076047547,645022.6381337828,638656.7953995852
agent_634,14986.14522445393,19469.922106639322,23841.604566770082,28103.99496539757,32259.825604059373,36311.76047675463,40262.39697763251,44114.26756598844,47869.841389635476,51531.525867691336
agent_635,212116.18682733673,209813.28215665332,207567.950102737,205378.75135016858,203244.28256641436,201163.175502254,199134.09611469763,197155.7437118302,195226.85011903444,193346.1788660586
agent_636,678487.2916843619,666675.404031815,655158.8135705817,643930.1378708794,632982.1790636695,622307.9192266399,611900.5158855361,601753.2976279599,591859.759826823,582213.5604707146
agent_637,90171.35286633894,96717.84774665417,103100.68025496151,109323.94195056117,115391.62210377085,121307.61025315027,127075.69869879521,132699.58493329905,138182.87401194026,143529.08086361547
agent_638,403177.2894669612,396686.7547800368,390358.48346028547,384188.41892352793,378172.6060001893,372307.18839993415,366588.40623968537,361012.5936334428,355576.17634235637,350275.66948354704
agent_639,12925.572736534124,18444.244096808397,23824.948673075814,29071.135634936545,34186.167922750756,39173.32440336961,44035.80197197299,48776.71760136129,53399.110340014886,57905.94326020214
agent_640,66438.66603336738,73508.85467601204,80402.28860259059,87123.38668100467,93676.4573074584,100065.70116825079,106295.21393252337,112368.98887768913,118290.91944922575,124064.80175647396
agent_641,89801.23256121772,93372.32757648684,96854.14521637424,100248.91741526444,103558.8203091824,106785.9756307524,109932.45206928314,113000.26659685063,115991.38576122893,118907.72694649777
agent_642,69861.07532917216,77446.44447989052,84842.17940184093,92053.02095074256,99083.59146092166,105938.39770834628,112621.83379958529,119138.18398854334,125491.62542277743,131686.23082115568
agent_643,87612.77973122308,90594.55818489406,93501.79217722327,96336.34531974424,99100.03463370219,101794.6317148112,104421.86386889248,106983.41521912173,109480.92778559524,111916.00253790691
agent_644,309443.4336719424,305459.89216263685,301575.939191064,297789.08504378045,294096.902250179,290497.0240264175,286987.1427582501,283565.0085217869,280228.42764123523,276975.2612826974
agent_645,442810.99612101045,437962.8717420987,433235.9504726597,428627.2022349567,424133.6727031963,419752.48140972987,415480.8198986001,411315.9499252486,407255.2017012309,403295.9721828136
agent_646,418369.8639052333,413622.7140300697,408994.24290178524,404481.4835517079,400081.54318538244,395791.60132821515,391608.9080174771,387530.7820395074,383554.609210987,379677.8407031796
agent_647,7084.187446731953,13782.910782585746,20314.166035043192,26682.139906189204,32890.914430556564,38944.46959181474,44846.68587404146,50601.34674921251,56212.14110250429,61682.66559696377
agent_648,349159.6051303544,345107.8170634549,341157.3236982279,337305.59266713157,333550.1549118126,329888.60310037667,326318.5900842266,322837.82739348034,319444.0837700027,316135.183737112
agent_649,1998945.5269224502,1953960.5558847608,1910100.2091230135,1867336.37103031,1825641.628889924,1784989.2553030476,1745353.1910558431,1706708.028414819,1669028.9948398203,1632291.9371041965
agent_650,19291.62347190256,27704.182846455613,35906.42823664484,43903.61749207934,51700.87701612798,59303.2050520754,66715.47488712413,73942.43797629664,80988.72698823984,87858.85877488446
agent_651,18192.29145708774,23951.808288709704,29567.337199541118,35042.47788760175,40380.74005846087,45585.5456750485,50660.23115122145,55608.04949049007,60432.172371276974,65135.69218004421
agent_652,686645.1217920148,678170.6600039217,669908.059760531,661852.0245232249,653997.3901668516,646339.1216693876,638872.3098843602,631592.1683939585,624494.0304408168,617573.3459365036
agent_653,366999.7102869371,362640.38605361315,358390.04492612235,354245.9623268188,350205.48179249786,346266.01327153493,342425.0314635961,338680.0742008557,335028.7408696838,331468.6908717912
agent_654,264543.37857194943,263827.508992461,263129.5361524598,262449.0126334586,261785.50220243243,261138.5795321819,260507.82992868766,259892.84906528075,259293.24272345903,258708.62654018286
agent_655,93408.85146288859,94073.63017631638,94721.78942190847,95353.74468636076,95969.90106920175,96570.6535424717,97156.38720390991,97727.47752381217,98284.29058571687,98827.18332107394
agent_656,336384.766184782,334965.8662213233,333582.43875695113,332233.5969791882,330918.47624586936,329636.2335308835,328386.0468837723,327167.1149028389,325978.65622142877,324819.90900705394
agent_657,129541.86877794741,131277.56067050266,132969.860265744,134619.85237110432,136228.59467383064,137797.1184189888,139326.429070518,140817.50695575896,142271.3078938689,143688.7638085261
agent_658,484752.08108537435,481623.72029983765,478573.56853393937,475599.67056218855,472700.1200397315,469873.05828033586,467116.6730649251,464429.1974798996,461808.9087844998,459254.12730648497
agent_659,17790.3386529211,21630.928422966455,25375.503448760683,29026.46409891005,32586.150732805683,36056.845200853924,39440.77230720096,42740.10123588933,45956.94694136048,49093.37150419486
agent_660,262218.6686212006,265411.23103795195,268523.9793942845,271558.90904170874,274517.9654479474,277403.0454440301,280215.9984402107,282958.6276114868,285632.691053481,288239.9029094254
agent_661,363917.52497407474,362484.69634758716,361087.68843676173,359725.60572370695,358397.57507847855,357102.74519938085,355840.2860672606,354609.38841344335,353409.26320097153,352239.1411188115
agent_662,2025884.9176823494,1981356.5858924093,1937941.4623972178,1895611.716989406,1854340.2152167894,1814100.5009884883,1774866.779615895,1736613.9012776162,1699317.3448977945,1662953.2024274683
